Target	TCGA_E2_A10E_01A_21R_A10J_07	TCGA_D8_A1JB_01A_11R_A13Q_07	TCGA_AR_A5QN_01A_12R_A28M_07	TCGA_LL_A50Y_01A_11R_A266_07	TCGA_B6_A0I5_01A_11R_A034_07	TCGA_D8_A141_01A_11R_A115_07	TCGA_E2_A14Q_01A_11R_A12D_07	TCGA_B6_A0I8_01A_11R_A034_07	TCGA_AC_A3HN_01A_11R_A213_07	TCGA_A2_A04V_01A_21R_A034_07	TCGA_A2_A1FW_01A_11R_A13Q_07	TCGA_C8_A12U_01A_11R_A115_07	TCGA_EW_A1PC_01B_11R_A21T_07	TCGA_5T_A9QA_01A_11R_A41B_07	TCGA_AN_A0AJ_01A_11R_A00Z_07	TCGA_A2_A04R_01A_41R_A109_07	TCGA_AR_A0TV_01A_21R_A084_07	TCGA_A8_A09R_01A_11R_A00Z_07	TCGA_E2_A1L7_01A_11R_A144_07	TCGA_BH_A42T_01A_11R_A24H_07
WNT5A	12.02097994	9.977279923	10	11.87574935	9.930737338	11.53527538	10.91886324	9.965784285	11.87305955	8.710806434	7.794415866	7.826548487	10.74399286	5.882643049	9.68474862	9.831307244	5.459431619	10.48179943	10.39874369	9.77807713
PFKFB4	9.20701432	8.857980995	9.154818109	9.890264277	9.005624549	8.409390936	8.6794801	9.398743692	8.86727874	9.036173613	10.44604941	10.47065887	9.5980525	9.764871591	11.06877828	9.636624621	9.531381461	10.50183718	8.804131021	8.276124405
COL7A1	9.670656249	8.108524457	10.62021983	10.13570929	10.53040634	9.681238412	8.654636029	9.047123912	10.42101286	9.169925001	7.303780748	6.820178962	10.88798213	8.569855608	9.945443836	9.285402219	6.942514505	11.76071995	9.881113961	9.724513853
FGF12	7.139551352	8.962896005	7.129283017	4.087462841	6.044394119	6.392317423	7.820178962	5.882643049	5.930737338	6.22881869	6.754887502	9.430452552	8.797661526	11.95310515	6.807354922	6.321928095	5.832890014	10.3858624	8.214319121	5.781359714
PRKAR2A	11.98726401	12.05086896	11.89481776	11.36029843	11.43983088	11.94471206	12.09671515	12.26180111	12.15545073	11.46250227	12.14338321	11.60779264	11.56033283	11.52061868	12.15323534	12.1864238	12.28193003	12.5372184	11.38478375	10.62388149
HES1	12.48028532	12.72045804	11.93590168	12.49535539	12.23511671	10.81057163	11.95746485	12.46250227	12.074476	9.082149041	10.26091953	12.10983065	12.48532619	11.80251637	10.24436384	12.24049322	10.93221475	11.35149141	9.936637939	12.75572215
USP4	12.33259606	11.8153833	11.84627391	11.67683861	11.81458247	12.05596023	12.41283444	11.25089054	11.95019135	12.14146856	12.35011044	11.5674808	11.65642486	11.68562484	11.6343573	11.89368074	12.19660213	11.93110683	11.72919586	11.18797059
ACAP2	11.93184554	12.11569395	11.79319686	10.57270023	10.68825031	11.72664392	11.51569984	12.3143	11.86573327	10.97871046	12.28800089	10.94104761	12.24911345	11.10131915	12.08381171	11.64069684	11.47775827	12.04165915	11.56033283	11.18549492
ECT2	11.77190208	10.54496443	11.60594244	10.69435789	9.469641817	10.13699111	11.30777003	10.89860139	10.98655315	10.93590168	11.90048948	12.30520676	14.07397416	11.99506047	12.98619759	11.97441459	11.59525748	11.60177079	12.53915881	12.40965611
GNAT1	1	0	3.459431619	0	0	0	1	0	0	0	1.584962501	2	2.584962501	3.321928095	0	0	1.584962501	1.584962501	4.169925001	1
GNAI2	14.19690944	14.17242751	14.11341661	14.48198858	14.5012152	14.47826403	14.60264088	13.2316712	14.44650179	14.0870484	13.13298162	14.59011917	14.32656993	13.60385812	13.25207404	14.04857202	13.54773804	14.33971085	13.77571315	13.97611657
TFG	13.04984855	12.59245704	12.5464122	12.36303963	12.28857774	12.50158842	12.72919586	12.59315766	12.03926179	12.79075575	11.7300455	13.20350095	13.58766033	13.096221	12.51397427	13.01976445	12.91176647	12.61976146	12.26795708	12.52796564
USP9Y	0	0	2	0	0	0	0	0	0	0	0	0	0	2.584962501	0	0	0	1	0	0
HYAL1	5.614709844	6.22881869	7.276124405	5.857980995	6.988684687	6.209453366	6.426264755	8.271463028	7.577428828	6.426264755	7.189824559	5.209453366	5.64385619	6.700439718	6.357552005	6.303780748	9.906890596	6.129283017	5.614709844	6.303780748
TUSC2	10.50779464	10.40726776	10.81137469	11.57080444	11.44086917	10.3858624	11.19167615	11.25679839	10.69957245	10.7968508	10.12412131	11.00982862	10.43358544	11.19721669	10.92555444	11.04712391	11.0409746	10.85096815	10.027906	10.61378946
NPRL2	10.50680344	9.721099189	10.32192809	11.4252159	11.45635442	10.29462075	11.04984855	9.948367232	10.26091953	10.80735492	10.10459875	10.8864587	10.64024494	10.8587581	10.712527	11.15418521	10.86031105	10.21310422	9.888743249	10.17367714
RPL24	14.4228532	14.69130733	14.32164629	15.53323847	15.66230677	14.30712964	14.70525439	12.89424936	14.35321576	15.36468186	13.55877943	14.92379172	15.57447527	14.45378506	14.75358239	14.35321576	14.23534114	13.75843144	14.35665829	14.7194423
CYB561D2	10.74986943	9.353146825	9.921840937	11.77478706	11.06541613	9.84862294	10.97441459	10.40726776	9.707359132	10.06474276	9.853309555	10.24317398	9.381542951	10.5980525	10.07414146	10.78790256	10.5980525	10.28193003	9.09011242	9.645658432
C3orf14	11.32530546	10.7968508	11.24614677	11.10197567	10.55842071	10.20212382	10.39124359	11.3553511	9.82336724	10.76570049	9.057991723	11.52258153	12.05256805	10.47775827	11.36577564	9.438791853	9.48984796	11.79563384	6.14974712	10.39767463
FXR1	12.9708249	12.81378119	12.43462823	12.45378506	12.86515329	12.71617641	13.05477388	13.51668495	12.65351688	13.18441048	12.55961609	13.75457438	14.0870484	12.62113611	13.19444908	13.41243753	12.91606605	13.07280253	12.82117606	13.54145966
CBLB	10.83447105	10.76321237	10.92777796	10.36959735	10.25620869	10.93369065	10.50382574	10.41996018	10.74735383	10.91587938	11.6188443	10.60825482	10.87881728	10.64024494	11.34207467	10.89481776	10.49085088	10.81137469	10.55554777	9.491853096
BBX	12.70087316	12.62798978	10.84627391	10.42731284	10.82654849	11.98121049	11.85252951	10.85720347	11.87574935	11.87766757	13.0409746	11.52356196	12.7054164	8.754887502	12.8583696	12.12992693	11.72451385	12.79360331	11.942881	11.33091688
IFT57	10.65105169	10.67507492	10.52454172	10.50878516	11.08480839	10.2911707	10.99506047	9.782998209	10.37177664	10.6926155	10.25502857	11.49585503	12.35892587	10.66533592	12.28886607	10.65999589	11.41045135	10.55458885	10.41045135	10.88569637
GNB4	9.756556323	11.07881795	10.65194861	10.01680829	10.96217303	11.19967234	10.03891899	9.622051819	11.03273453	9.681238412	10.98726401	11.69957245	11.58730873	8.807354922	11.85057755	10.57364719	9.493855449	11.25856603	11.59058705	10.46658634
HHLA2	2.807354922	3	0	0	2.807354922	1	2.807354922	0	0	0	0	2.321928095	1.584962501	5.523561956	4.087462841	0	2.584962501	1.584962501	0	1
IQCG	9.487840034	9.154818109	8.873444113	9.967226259	10.14210706	9.847057346	10.24555271	9.656424863	9.554588852	8.700439718	8.033423002	10.16741815	10.90312868	9.174925683	10.8008999	9.184875343	10.3376219	9.361943774	9.342074668	10.46454575
GBE1	10.88950396	10.37829486	10.44604941	9.573647187	9.558420713	10.54496443	10.33203655	10.20457114	10.36959735	10.66799854	11.32979634	9.876516947	8.661778098	10.73893668	11.02583167	10.4325419	10.38262403	11.0986901	9.727920455	10.02513956
MORC1	1	0	1.584962501	2	0	1	1.584962501	0	0	1	0	1	0	0	2	0	1	0	0	0
UMPS	11.16616308	10.89254282	10.9794252	11.13442632	11.02859678	10.71338651	10.78708632	10.5980525	10.61194694	10.95419631	10.77889848	11.38046107	12.39124359	11.72238064	11.75279876	11.00492268	11.19105921	11.12023788	11.00351791	11.5980525
NCBP2	12.5137276	12.16333519	12.2179577	11.90914305	12.63753055	12.52796564	12.60408986	12.72045804	12.13185696	12.67639789	12.39204904	12.40992124	13.23212108	12.2629757	13.24985417	12.42626475	12.59409129	12.0454184	12.84058125	12.96379921
SNX4	11.65910396	11.75447	11.47876962	10.71510401	10.79116289	10.91811785	11.16113188	10.96650545	10.87728413	11.11829223	11.43045255	11.44397954	12.86553997	11.28771238	11.97513146	11.54834029	11.13442632	11.67109873	10.94104761	11.1711768
C3orf52	10.68825031	10.22520744	9.28771238	5.614709844	8.299208018	8.599912842	10.82336724	9.197216693	6.686500527	10.43045255	12.05290763	10.40620501	9.753216749	10.5028318	9.773139207	11.63344937	9.139551352	10.02928723	6.044394119	7.95419631
FRMD4B	11.76113565	10.47573343	10.8864587	10.7903485	10.27262978	11.02513956	10.50183718	10.77066389	11.18920683	10.04439412	11.11699368	9.927777962	9.30833903	7.832890014	9.881113961	9.955649908	8.927777962	10.90538701	9.485829309	9.167418146
SLC41A3	10.88569637	11.40832974	11.06877828	11.07547915	11.64970527	10.64835758	11.60964047	10.61746747	10.90388185	10.97513146	11.4812949	10.82097669	12.15165083	11.16113188	10.93516505	11.17866485	11.56843119	11.15355203	10.9076418	11.58777752
ROPN1B	4.321928095	6.189824559	3.459431619	2.807354922	4.700439718	4.087462841	6.741466986	1	4.523561956	3.321928095	4.459431619	0	7.813781191	4.807354922	6.375039431	5.129283017	4.64385619	4	3.700439718	4.169925001
PLXNA1	11.26912668	12.08480839	11.82654849	10.68999797	10.92035286	12.44837446	10.87728413	11.67021364	12.31967212	11.01192607	11.53818893	10.90011206	12.20242997	10.17492568	11.07481046	11.47065887	11.65329295	12.19013332	11.35920049	11.93110683
ATP6V1A	12.57719277	13.24332277	11.87574935	11.7300455	11.74315139	12.35149141	12.61470984	11.74651432	12.47876962	12.28395649	12.34179677	12.64610864	13.35328469	11.78053977	12.89689998	12.81217731	12.67683861	13.31981322	12.08314687	11.36905201
ABTB1	10.04848687	9.52160044	10.89254282	11.39820926	10.15355203	9.888743249	9.853309555	9.724513853	10.55842071	11.72877085	10.04028972	9.703903573	11.41309898	10.93957921	9.586839788	10.52061868	10.91587938	10.03066714	10.61746747	12.14974712
PODXL2	10.65642486	10.40301202	11.66044165	10.42731284	11.76071995	10.56605404	10.36303963	11.97369737	9.751544059	10.15481811	11.62479546	13.01070293	13.82744195	11.19905882	11.49535539	9.796039609	11.7903485	12.37232095	12.63753055	11.74735383
UPK1B	1	1	0	0	0	1	0	1.584962501	0	1.584962501	0	0	1.584962501	0	1	0	0	0	1	1.584962501
CSPG5	8.326429487	4.392317423	6.539158811	7.434628228	5.672425342	5.426264755	6.820178962	5.169925001	5.807354922	5.672425342	6.375039431	7.17990909	8.129283017	4.169925001	9.808964175	6.247927513	6.599912842	8.321928095	8.438791853	5.95419631
KLHL18	10.34762137	9.821773982	10.32418055	9.876516947	9.797661526	10.52747701	10.41468524	9.868822555	10.39231742	10.027906	10.42836017	10.65284497	9.714245518	10.23122118	10.01680829	10.22037833	10.13057056	10.88264305	10.40407714	9.491853096
SCAP	12.30320995	12.25827158	12.43593065	12.44527356	12.14146856	12.15450169	12.24644372	12.00422047	12.56629193	11.93847694	12.10197567	12.11666886	12.22641219	12.69718478	11.88683971	12.4540422	12.57719277	12.78871833	12.60640521	12.95383268
EFCC1	9.463524373	7.098032083	7.64385619	11.31004468	10.16239133	8.717676423	6.247927513	8.290018847	8.049848549	7.562242424	10.13185696	9.306061689	8.8008999	7	9.821773982	7.46760555	10.9794252	8	6.06608919	9.290018847
CFAP92	8.8008999	6.339850003	7.06608919	9.25502857	8.807354922	7.303780748	6.129283017	7.787902559	6.64385619	6.108524457	9.154818109	9.400879436	8.980139578	7.960001932	8.82336724	7.294620749	8.839203788	7.426264755	6.108524457	7.50779464
NEK11	10.20701432	9.147204925	9.636624621	10.66533592	10.37829486	9.836050355	10.74483384	9.082149041	9.531381461	9.609178738	8.335390355	10.42311591	10.34872815	9.837627933	10.56033283	9.495855027	10.14210706	9.527477006	10.22400167	10.39660478
MRPL3	12.29920802	11.54303182	11.97584797	11.77766628	12.45352787	11.91774501	11.96434087	11.45018025	11.69174352	12.215533	11.57080444	12.65082737	13.32488372	12.35149141	12.66600203	12.39231742	12.35974956	12.09341756	12.74630437	12.84764464
PLSCR4	10.19105921	10.48984796	10.70908381	8.321928095	9.243173983	10.68211676	10.33985	9.204571144	10.70043972	9.840777924	10.34096276	7.17990909	9.174925683	7.098032083	8.672425342	9.592457037	10.41362793	8.997179481	9.390168956	9.071462363
HEMK1	10.31854281	9.744833837	10.90989308	11.34429591	10.74146699	10.5526691	10.41785251	10.49485558	10.29347165	10.64925618	10.36632221	10.37721053	10.80574387	10.68299458	10.05799172	10.84705735	10.59058705	10.53818893	9.519636253	10.36850646
CISH	12.10164745	11.45891921	12.51323411	13.32220984	12.40567333	12.55554777	11.93110683	10.87036472	12.59245704	11.84901407	10.97727992	11.37829486	11.81257844	11.18053081	12.44216597	12.29519496	10.30606169	11.75905594	10.43462823	10.35645197
MAPKAPK3	11.63843591	10.96650545	11.32023645	11.74146699	12.12379809	11.7368247	11.42206477	11.34485068	11.31231575	11.15038197	10.61654884	11.51717725	11.30149619	11.84509796	11.38640142	11.50531536	12.17492568	11.70563239	10.58025857	11.27496047
ACVR2B	9.939579214	9.721099189	9.357552005	9.041659152	10.45738088	10.24079133	9.885696373	11.60130653	9.403012024	11.06474276	11.79319686	9.394462695	9.060695932	9.047123912	9.596189756	10.906139	10.41362793	10.42626475	11.44086917	8.527477006
WDR48	11.7652861	11.89330153	11.7477734	11.11634396	10.94251451	11.44553222	11.56843119	11.40354468	11.49335512	11.64250303	12.1411492	11.28077077	11.35920049	11.28019079	11.65105169	11.41837972	11.93516505	11.9918761	11.91326343	10.86882255
COMMD2	10.95346896	11.21492619	10.65999589	10.35204343	10.08480839	10.8587581	10.62021983	10.27844946	10.86650621	11	10.92999806	11.11048331	12.44449729	10.78953364	11.10590851	10.93073734	10.26912668	10.84392105	11.15165083	11.027906
GORASP1	11.31797782	11.6794801	12.06272077	11.62159404	11.37829486	11.63026713	11.64475759	12.02444712	11.78545247	11.16616308	11.5464122	11.41890673	10.91737208	11.9068906	11.08414401	11.44708323	11.51224664	11.64925618	11.27321281	10.79441587
PEX5L	7.554588852	7.813781191	6.599912842	2	2	4.087462841	6.409390936	5.584962501	5.807354922	4.807354922	5.169925001	3	5.392317423	7.247927513	4.169925001	9.761551232	4.754887502	10.80009099	6.247927513	5.357552005
RRP9	9.721099189	8.804131021	10.33427329	11.09275714	11.15038197	9.805743872	9.554588852	9.8008999	9.861086906	10.38262403	9.296916207	10.79441587	10.70390357	11.07815081	10.25029842	10.08081753	10.45121111	10.1176431	9.614709844	10.75905594
ABCC5	13.30092449	12.41415668	12.42442876	12.23242093	10.30035256	11.92109709	10.51865316	14.81443226	12.97118427	12.60362634	14.27852206	10.58590145	13.91242158	10.4325419	13.38640142	12.99559051	12.84097457	13.03101191	10.31174832	12.67485431
AADAC	3	2.321928095	2	0	3.807354922	1.584962501	2	3	2	6.189824559	0	2.321928095	3.459431619	0	4.754887502	1	0	0	2.807354922	2.584962501
ABHD14B	11.50581155	11.71467483	12.02686921	12.8753654	12.77499291	11.52552081	11.74315139	11.05052891	12.2822197	11.90839262	11.33203655	12.78402132	11.14402087	12.55170826	11.32474311	11.85330956	12.1205619	11.5574637	10.42206477	11.67595703
EIF1B	10.74819285	10.94909716	10.60084211	10.98868469	10.36084708	10.45121111	10.95927751	10.56414949	10.76071995	10.79766153	10.65642486	10.83526092	10.53430288	11.36850646	11.10197567	11.0313566	10.97297979	10.29001885	11.11439305	10.12023788
ABHD14A-ACY1	3.169925001	2.321928095	2	2.807354922	1	2.584962501	3.321928095	2.321928095	2.807354922	0	1.584962501	2.321928095	0	1.584962501	2	2.584962501	3.321928095	3.321928095	2	1.584962501
ARHGEF26	10.04028972	10.61010206	11.34983409	9.296916207	10.60547952	9.896332404	10.41679753	10.37503943	8.588714636	10.98655315	10.24792751	11.72664392	10.50779464	10.90989308	10.96000193	10.67242534	10.80896417	9.924812504	10.58871464	10.52943055
KLHL24	11.509775	11.58871464	11.39606956	10.79279029	10.96722626	11.30720081	11.45275603	12.13057056	11.30947635	11.75238065	11.81137469	10.76071995	12.71059122	10.18858885	12.02375435	10.68035952	11.10066234	11.42469119	12.05256805	11.47522678
PLCH1	6.129283017	9.59058705	6.820178962	5.129283017	7.665335917	6.426264755	6.845490051	5.523561956	4.754887502	2	10.61746747	10.59898297	10.85252951	5.247927513	6.727920455	7.794415866	5	9.632995197	5.857980995	2
VIPR1	10.54592977	9.997179481	9.68474862	10.86959384	9.659995892	8.238404739	10.43879185	9.640244936	10.33873638	9.197216693	9.975847968	7.971543554	9.276124405	10.84862294	8.758223215	9.957102042	8.164906927	8.960001932	9.216745858	8.189824559
DNAH1	8.897845456	8.577428828	9.301496195	8.370687407	8.098032083	9.37721053	8.921840937	8.353146825	9.48984796	8.807354922	9.033423002	7.569855608	8.900866808	7.971543554	8.082149041	8.174925683	9.055282436	8.700439718	8.405141463	8.971543554
SSR3	13.31089675	13.58108286	13.4621188	12.79988869	12.88683971	13.3877481	13.6022349	13.81137469	12.95564991	13.03101191	12.3877481	13.9235132	14.04857202	13.13843181	13.16976845	13.86698909	13.96911667	13.11812998	14.06120241	13.31344994
ZBTB47	9.727920455	9.262094845	10.81137469	9.753216749	9.390168956	10.51471405	9.344295908	9.961449694	10.73386272	9.766528909	9.303780748	8.22881869	9.77478706	10.05799172	9.301496195	9.584962501	10.05392588	10.44914865	9.946906274	10.02375435
TNNC1	3.584962501	4.392317423	5.64385619	6.22881869	3	3.169925001	4.321928095	4.247927513	4.523561956	5	4.857980995	4.459431619	4	5.930737338	3.169925001	2.321928095	6.714245518	3.321928095	3	4.087462841
NKTR	12.58801185	12.23002044	11.92999806	10.61470984	11.88149638	12.43410693	11.86534664	11.54689446	12.28626896	12.05256805	12.45018025	11.62159404	11.48633225	11.197831	11.47218312	11.98441846	11.61194694	11.63072216	12.25236977	10.78217919
CLCN2	8.483815777	7.665335917	8.46760555	8.50779464	7.851749041	7.857980995	8.361943774	9.865733271	8.06608919	8.339850003	8.491853096	8.174925683	9.905387005	9.157346935	8.290018847	8.794415866	8.724513853	8.97441459	8.668884984	9.857980995
FOXP1	12.17554955	11.50531536	10.96794671	12.20701432	12.53624722	11.99364606	12.87363636	11.56319627	11.58072965	13.04388171	12.29662947	11.75988818	11.03273453	9.965784285	11.84509796	11.66755511	11.62159404	11.23002044	11.25443815	10.1176431
EIF4G1	14.61545722	14.2816403	14.56092985	14.20273604	13.65787666	14.65032253	14.09234422	15.42741106	14.57760585	14.15434346	14.56932162	14.51686958	15.28116937	14.85130984	14.55686525	14.26912668	14.97669836	15.09720914	14.88388424	15.16002897
SPCS1	12.49410555	12.19506456	12.81658371	13.18549492	12.43905168	12.06474276	12.942881	12.14370208	12.28511319	12.79197682	11.72706956	12.87248251	12.32080055	12.73407449	12.73555602	12.91176647	13.21720042	12.43175875	12.56271943	12.07848442
NEK4	11.07614753	10.25029842	10.52845411	9.283088353	9.381542951	10.18735207	10.58120058	10.5526691	10.52454172	9.709083813	10.66711154	10.77478706	10.56033283	10.52845411	11.03479896	10.57837269	11.48431942	10.9403136	10.24079133	9.312882955
SLC4A3	10.28424575	8.596189756	9.59058705	9.556506055	9.649256178	8.672425342	9.06608919	9.20701432	8.566054038	7.523561956	7.665335917	10.01262454	9.924812504	9.812177306	8.426264755	8.622051819	9.483815777	8.885696373	10.38478375	11.45532722
INO80D	10.75822321	10.76570049	10.07012094	9.364134655	10.41679753	10.39446269	10.46352437	10.54303182	10.39981196	10.94544384	11.15418521	10.4325419	9.599912842	10.48482289	9.550746785	10.21188829	10.07146236	10.69957245	10.85720347	9.881113961
EEF1B2	13.15339369	13.96217303	13.12023788	13.91466542	14.36016123	13.62044895	13.46492858	12.91793144	13.48683502	14.46307729	12.49785184	12.93792548	12.75801496	13.9436137	12.76673594	13.55877943	13.31089675	12.62844554	13.77971936	14.17102038
ADAM23	6.569855608	7.011227255	7.6794801	5.781359714	6.832890014	7.599912842	6.87036472	7.62935662	7.768184325	7.622051819	6.672425342	5	6.022367813	5.523561956	6.06608919	5.95419631	6.686500527	7.592457037	6.321928095	6.918863237
DGUOK	10.23361968	10.23601419	10.41151099	11.15418521	11.21249639	9.982993575	10.47876962	9.958552715	10.24555271	10.83368075	9.987264012	11.04575966	10.50779464	10.79197682	10.71767642	10.40087944	10.63571812	9.984418459	10.30378075	11.09275714
MOB1A	13.10558118	13.54460227	12.84018782	12.59758704	12.89860139	13.31529111	13.47218312	12.73640193	12.99929539	13.29462075	12.51643873	13.01837407	13.13843181	12.96379921	13.61044816	13.07531201	12.91438513	12.98619759	13.0370321	12.6906528
KANSL3	12.7619667	12.70606427	12.19997901	12.17741954	11.75154406	12.15671514	12.3278333	12.62388149	12.77848786	12.6906528	12.57837269	12.8317031	11.52160044	11.68825031	11.74945047	12.35149141	12.36249181	12.31089675	12.57672053	12.38019047
